475,Table Space,Mumbai- ORB- Andheri,,,
476,Table Space,Mumbai- Peninsula Business Park,,,
477,Table Space,Mumbai- Solitire Corporate Park,,,
478,Table Space,Noida- BPTP,,,
479,Table Space,Pune- AmarTechPark,,,
480,Table Space,Pune- GLT Floor,,,
481,Table Space,Pune- GLT PM,,,
482,Table Space,Pune- PBP,,,
483,Table Space,Pune- PFH,,,
484,Table Space,Pune- Phoenix Fountain,,,
485,Table Space,Pune- TPO,,,
486,Table Space,Pune- Weikfield IT Park,,,
487,Table Space,Pune- WTC,,,
488,Table Space,Pune- Phoenix Fountain,,,
489,Table Space,Pune- TPO,,,
490,Table Space,Pune- Weikfield IT Park,,,
491,Table Space,Pune- WTC,,,
492,Telstra Engineering Services,Bangalore,,,
493,Telstra Engineering Services,Delhi,,,
494,Telstra Engineering Services,Hyderabad,,,
495,Telstra Engineering Services,Mumbai,,,
496,Telstra Engineering Services,Pune,,,
497,Thomson Reuters International Services Private Ltd,Hyderabad- Mindspace,,,
498,Tower Research,Gurgaon,,,
499,Tresvista,Bangalore,,,
500,Tresvista,Mumbai,,,
501,Tresvista,Pune,,,
502,Visa Consolidated Support Services India Pvt Ltd,Mumbai- BKC,,,
503,Workday,Pune,,,
504,WPP Marketing Communications India Private Limited,Udyog Vihar GGN,,,
